"('http://21stcenturywire.com/2017/09/06/tipperarys-white-helmets-peace-prize-judas-kiss-antiwar-movement-syria/', datetime.datetime(2017, 9, 6, 17, 18, 35))","('https://syria360.wordpress.com/2017/09/06/tipperarys-white-helmets-peace-prize-a-judas-kiss-to-the-antiwar-movement-and-syria/', datetime.datetime(2017, 9, 6, 20, 12, 45))","('https://friendsofsyria.wordpress.com/2017/09/06/tipperarys-white-helmets-peace-prize-a-judas-kiss-to-the-antiwar-movement-and-syria/', datetime.datetime(2017, 9, 6, 21, 40, 19))","('http://beforeitsnews.com/alternative/2017/09/tipperarys-white-helmets-peace-prize-a-judas-kiss-to-the-antiwar-movement-and-syria-3550571.html', datetime.datetime(2017, 9, 8, 5, 16, 4))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.truepatriot.net/syrian-white-helmets-volunteer-caught-on-video-dumping-mutilated-corpses/', datetime.datetime(2017, 6, 23, 21, 7, 44))","('http://survivalhacking.com/syrian-white-helmets-volunteer-caught-on-video-dumping-mutilated-corpses/', datetime.datetime(2017, 6, 23, 21, 21, 19))","('http://www.revereradionetwork.com/syrian-white-helmets-volunteer-caught-on-video-dumping-mutilated-corpses/', datetime.datetime(2017, 6, 23, 21, 24, 36))","('http://beforeitsnews.com/alternative/2017/06/syrian-white-helmets-volunteer-caught-on-video-dumping-mutilated-corpses-3525521.html', datetime.datetime(2017, 6, 24, 17, 35))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.dailymail.co.uk/wires/pa/article-4845166/White-Helmets-start-final-month-farewell-tour.html', datetime.datetime(2017, 9, 1, 19, 12, 19))","('http://www.belfasttelegraph.co.uk/news/uk/white-helmets-start-final-month-of-farewell-tour-36092332.html', datetime.datetime(2017, 9, 1, 20, 7, 13))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://www.linkedin.com/slink?code=eTsq8Nr', datetime.datetime(2017, 6, 19, 2, 22, 31))","('http://www.datamun.com/2017/06/15/the-white-helmets-fighting-for-life-in-syrias-vicious-civil-war/', datetime.datetime(2017, 6, 19, 6, 15, 15))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://timhayward.wordpress.com/2017/06/14/last-white-helmets-in-aleppo-in-lieu-of-a-film-review/amp/', datetime.datetime(2017, 6, 14, 19, 30, 59))","('https://alethonews.wordpress.com/2017/06/14/last-white-helmets-in-aleppo-in-lieu-of-a-film-review/', datetime.datetime(2017, 6, 14, 20, 41, 17))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://yournewswire.com/russian-forces-kill-white-helmets/', datetime.datetime(2017, 8, 13, 0, 18, 52))","('https://news360.com/article/415136031', datetime.datetime(2017, 8, 13, 8, 51, 21))","('https://nworeport.me/2017/08/14/russian-forces-kill-7-members-of-white-helmets/', datetime.datetime(2017, 8, 15, 9, 23, 16))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://www.rt.com/viral/367775-white-helmets-mannequin-challenge/', datetime.datetime(2017, 6, 5, 11, 21, 42))","('https://www.veteranstoday.com/2016/11/22/busted-syrias-white-helmets-the-cias-secret-weapon-to-aid-isis/', datetime.datetime(2017, 8, 12, 18, 56, 35))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://21stcenturywire.com/2017/06/21/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/', datetime.datetime(2017, 6, 21, 12, 32, 16))","('http://beforeitsnews.com/alternative/2017/06/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4-3525064.html', datetime.datetime(2017, 6, 21, 15, 43, 37))","('http://www.wrongkindofgreen.org/2017/06/21/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/', datetime.datetime(2017, 6, 21, 17, 49, 25))","('https://www.sott.net/article/354348-White-Helmets-Severed-heads-of-Syrian-Arab-Army-soldiers-paraded-as-trophies-also-endorsed-by-Channel-4', datetime.datetime(2017, 6, 21, 21, 10, 35))","('https://counterinformation.wordpress.com/2017/06/22/syrias-white-helmets-al-qaedas-co-workers-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies/', datetime.datetime(2017, 6, 23, 0, 28, 13))","('http://www.jewworldorder.org/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/', datetime.datetime(2017, 6, 29, 2, 50, 9))","('http://www.syriasolidaritymovement.org/2017/06/23/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/', datetime.datetime(2017, 7, 2, 12, 37, 53))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.newssummedup.com/a/dbq32j', datetime.datetime(2017, 8, 13, 4, 58, 48))","('http://trib.al/EPzIEhy', datetime.datetime(2017, 8, 13, 9, 58, 30))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://www.rt.com/news/391336-amanpour-aleppo-boy-challenge/', datetime.datetime(2017, 6, 8, 12, 17, 45))","('https://www.infowars.com/russia-challenges-cnn-to-report-on-real-story-behind-aleppo-boy-photo/', datetime.datetime(2017, 6, 8, 13, 21, 31))","('http://www.silvanuspublishing.com/fake-news/cnn-2/', datetime.datetime(2017, 6, 9, 1, 43, 39))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.france24.com/en/20170813-us-horrified-killing-syrian-rescuers?ref=tw', datetime.datetime(2017, 8, 13, 20, 32, 25))","('http://tllt.in/us-horrified-over-killing-of-7-members-syrias-white-helmets-rescue-unit/', datetime.datetime(2017, 8, 14, 11, 55, 30))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.informationclearinghouse.info/47136.htm', datetime.datetime(2017, 5, 28, 2, 1, 58))","('https://medium.com/@caityjohnstone/you-only-hate-assad-because-your-tv-told-you-to-5e3c9a9d17f9', datetime.datetime(2017, 5, 28, 9, 49, 22))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://en.farsnews.com/newstext.aspx?nn=13960525001302', datetime.datetime(2017, 8, 17, 6, 12, 38))","('https://www.veteranstoday.com/2017/08/16/damascus-us-uk-supply-toxic-agents-to-terrorist-groups-in-syria/', datetime.datetime(2017, 8, 18, 5, 20, 10))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.1clickdaily.com/2400785', datetime.datetime(2017, 8, 14, 10, 32, 20))","('https://end-times-synapse.blogspot.com/2017/08/white-helmets-remember-murdered-co.html', datetime.datetime(2017, 8, 14, 12, 38, 13))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://21stcenturywire.com/2017/05/31/white-helmets-syria-ngo-complex-and-corporate-media-responsibility-for-starting-wars/', datetime.datetime(2017, 5, 31, 13, 50, 57))","('http://www.makewarshistory.co.uk/?p=4129', datetime.datetime(2017, 6, 1, 0, 40, 40))","('http://beforeitsnews.com/alternative/2017/05/white-helmets-syria-ngo-complex-and-corporate-media-responsibility-for-starting-wars-3517234.html', datetime.datetime(2017, 6, 2, 3, 35, 27))","('http://www.jewworldorder.org/white-helmets-syria-ngo-complex-and-corporate-media-responsibility-for-starting-wars/', datetime.datetime(2017, 6, 11, 23, 39, 3))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://act.thesyriacampaign.org/sign/peoples-million', datetime.datetime(2017, 5, 28, 20, 11, 30))","('https://peoplesmillion.whitehelmets.org/donate/peoples-million', datetime.datetime(2017, 6, 5, 18, 36, 22))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://www.almasdarnews.com/article/father-iconic-aleppo-boy-slams-white-helmets-profiting-off-sons-ash-strewn-image/', datetime.datetime(2017, 6, 14, 21, 43, 17))","('http://macedoniaonline.eu/content/view/32174/53/', datetime.datetime(2017, 6, 17, 17, 37, 36))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://consortiumnews.com/2016/10/23/the-white-helmets-controversy/', datetime.datetime(2017, 6, 7, 23, 3, 22))","('https://www.strategic-culture.org/news/2016/10/25/the-white-helmets-controversy.html', datetime.datetime(2017, 8, 19, 8, 15, 15))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://sputniknews.com/middleeast/201707141055531005-white-helmets-sarin-video-opcw/', datetime.datetime(2017, 7, 14, 0, 29, 17))","('http://en.addiyar.com/article/1409258-russia-envoy-points-to-absence-of-white-helmets-video-in-opcw-report-on-sarin', datetime.datetime(2017, 7, 14, 6, 34, 36))","('http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=EEF58A3C6E2F4A859351CA53A8D7B4F0&url=http://en.farsnews.com/newstext.aspx?nn=13960423000381&c=11830416864912986865&mkt=en-us', datetime.datetime(2017, 7, 14, 15, 55, 27))","('https://www.sott.net/article/356382-Russia-envoy-points-to-absence-of-White-Helmets-video-in-OPCW-report-on-sarin-gas-attack', datetime.datetime(2017, 7, 14, 20, 46, 11))","('https://www.therussophile.org/russia-envoy-points-to-absence-of-white-helmets-video-in-opcw-report-on-sarin-gas-attack.html/', datetime.datetime(2017, 7, 14, 21, 35, 29))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.syrianews.cc/beloved-white-helmets-mass-behead-syrian-soldiers/', datetime.datetime(2017, 6, 21, 4, 24, 52))","('https://friendsofsyria.wordpress.com/2017/06/21/nato-beloved-white-helmets-mass-behead-syrian-soldiers/', datetime.datetime(2017, 6, 21, 15, 49, 49))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://deazijnpisser.blogspot.com/2017/08/white-helmets-nogmaals-ontmaskert-als.html', datetime.datetime(2017, 7, 10, 8, 32, 52))","('https://deazijnpisser.blogspot.nl/2017/08/white-helmets-nogmaals-ontmaskert-als.html', datetime.datetime(2017, 8, 3, 10, 53, 56))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://failedevolution.blogspot.gr/2017/08/the-former-british-mercenary-who.html', datetime.datetime(2017, 8, 1, 8, 25, 43))","('http://failedevolution.blogspot.com/2017/08/the-former-british-mercenary-who.html', datetime.datetime(2017, 8, 3, 8, 2, 34))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.cityofpgh.com/news/227329/7-white-helmets-members-shot-dead-in-northwestern-syria', datetime.datetime(2017, 8, 12, 9, 50, 14))","('http://livingpgh.com/news/179759/7-white-helmets-members-shot-dead-in-northwestern-syria', datetime.datetime(2017, 8, 12, 9, 55, 15))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://smmsyria.wordpress.com/2017/07/26/exclusive-footage-white-helmets-fabricate-pretext-for-new-u-s-strikes/amp/', datetime.datetime(2017, 7, 26, 22, 29, 16))","('https://southfront.org/video-white-helments-fabricate-chemical-attack-for-us-airstrikes/#sthash.xS8H6rYd.uxfs', datetime.datetime(2017, 7, 27, 1, 25, 7))","('https://www.davidicke.com/article/421682/white-helmets-fabricate-pretext-new-u-s-strikes', datetime.datetime(2017, 7, 31, 9, 11, 13))","('http://news.clickysound.com/white-helmets-fabricate-pretext-for-new-u-s-strikes/', datetime.datetime(2017, 7, 31, 11, 15, 28))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://trib.al/XddvGaf', datetime.datetime(2017, 6, 22, 19, 17, 19))","('http://newscdn.newsrep.net/h5/nrshare.html?id=0379EB931010100001_us&r=3&lan=en_US&pid=24&app_lan=&mcc=310&declared_lan=en_US&pubaccount=ocms_0&referrer=200620&showall=1&mcc=310', datetime.datetime(2017, 6, 23, 1, 53, 18))","('http://oscars.einnews.com/article/388667253/7xFIVUbEizyy0PLK?ref=rss&ecode=fIMWaBvnDWeTXF8w', datetime.datetime(2017, 6, 23, 17, 22, 15))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://www.africa-news.info/', datetime.datetime(2017, 8, 12, 14, 37, 49))","('https://www.b7d.org/', datetime.datetime(2017, 8, 13, 0, 57, 12))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://www.g01m.rocks/q/?c4d44584e06191812171618121f04454c4c494b4d0354554d4c45484d05445948475d071d01494259535f014f07425f4e0c425546425e0757575f0f0a13505454584', datetime.datetime(2017, 8, 12, 11, 11, 1))","('https://www.rferl.org/amp/syria-7-white-helmets-killed/28672896.html', datetime.datetime(2017, 8, 12, 11, 55, 14))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://dlvr.it/Pdym5z', datetime.datetime(2017, 8, 14, 11, 24, 36))","('http://onlinebaseweb.com/syrias-white-helmets-protest-against-killings-of-rescue-workers', datetime.datetime(2017, 8, 14, 11, 27, 2))","('http://middle-east.timesofnews.com/syrias-white-helmets-protest-against-killings-of-rescue-workers.html', datetime.datetime(2017, 8, 14, 15, 11, 58))","('https://www.intellinews.org/united-kingdom/the-guardian/2017/08/15/syrias-white-helmets-protest-against-killings-of-rescue-workers-world-news/', datetime.datetime(2017, 8, 15, 1, 41, 2))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.thefringenews.com/busted-video-appears-to-show-white-helmets-aiding-al-qaeda-fighters/', datetime.datetime(2017, 8, 5, 15, 6, 10))","('https://www.intellihub.com/busted-videos-appears-to-show-white-helmets-aiding-al-qaeda-fighters/', datetime.datetime(2017, 8, 6, 1, 18, 53))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.independent.co.uk/news/world/middle-east/syria-white-helmets-civil-defence-service-donation-uk-search-and-rescue-dfid-a7901091.html', datetime.datetime(2017, 8, 18, 16, 44, 25))","('http://middle-east.timesofnews.com/britain-sending-unused-lifesaving-equipment-to-syrias-white-helmets.html', datetime.datetime(2017, 8, 19, 3, 52, 26))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://sputniknews.com/middleeast/201708181056582002-syria-aleppo-white-helmets/', datetime.datetime(2017, 8, 18, 14, 22, 14))","('https://news360.com/article/416131510', datetime.datetime(2017, 8, 18, 15, 38, 1))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://thewallwillfall.org/2015/10/23/white-helmets-war-by-way-of-deception/', datetime.datetime(2017, 5, 30, 3, 35, 50))","('http://21stcenturywire.com/2015/10/23/syrias-white-helmets-war-by-way-of-deception-part-1/', datetime.datetime(2017, 6, 18, 12, 21, 23))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://en.farsnews.com/newstext.aspx?nn=13960316000574', datetime.datetime(2017, 6, 6, 10, 45, 31))","('http://en.alalam.ir/news/1979101', datetime.datetime(2017, 6, 6, 11, 30, 9))","('https://www.veteranstoday.com/2017/06/06/family-of-famous-syrian-child-disclose-white-helmets-lies/', datetime.datetime(2017, 6, 6, 16, 36, 55))","('http://steemit.com/children/@usopen/family-of-famous-syrian-child-disclose-white-helmets-lies', datetime.datetime(2017, 6, 7, 5, 55, 15))","('http://www.islamicinvitationturkey.com/2017/06/06/syria-truths-family-of-famous-syrian-child-disclose-white-helmets-lies/', datetime.datetime(2017, 6, 8, 17, 43, 7))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://theduran.com/white-helmets-supporter-george-clooney-and-wife-are-leaving-the-uk-for-fear-of-isis-attacks/', datetime.datetime(2017, 7, 11, 13, 55, 52))","('https://www.sott.net/article/356132-White-Helmets-superfan-George-Clooney-to-move-family-back-to-US-from-UK-over-terrorism-fears-caused-by-refugee-policies-he-supported', datetime.datetime(2017, 7, 12, 16, 19, 58))","('https://www.therussophile.org/white-helmets-superfan-george-clooney-to-move-family-back-to-us-from-uk-over-terrorism-fears-caused-by-refugee-policies-he-supported.html/', datetime.datetime(2017, 7, 12, 16, 35, 18))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://aranews.net/2017/08/us-condemns-killing-white-helmets-syrias-idlib/', datetime.datetime(2017, 8, 13, 21, 1, 1))","('https://en1kurdipost.wordpress.com/2017/08/14/us-condemns-killing-of-white-helmets-in-syrias-idlib/', datetime.datetime(2017, 8, 13, 21, 34, 31))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://www.mintpressnews.com/mintpress-meets-father-iconic-aleppo-boy-says-media-lied-son/228722/', datetime.datetime(2017, 6, 9, 20, 8, 1))","('http://theantimedia.org/aleppo-boy-father/', datetime.datetime(2017, 6, 9, 21, 34, 15))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.bbc.com/news/world-middle-east-40919300', datetime.datetime(2017, 8, 13, 21, 55, 24))","('http://www.bbc.co.uk/news/world-middle-east-40919300', datetime.datetime(2017, 8, 13, 22, 12, 57))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://feedproxy.google.com/~r/Collective-evolution/~3/l4jap-Y13es/', datetime.datetime(2017, 6, 19, 16, 52, 34))","('https://peoplestrusttoronto.wordpress.com/2017/06/19/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/', datetime.datetime(2017, 6, 19, 16, 53, 44))","('http://ow.ly/wWRE30cJ6qP', datetime.datetime(2017, 6, 19, 23, 31, 30))","('https://truththeory.com/2017/06/27/father-famous-aleppo-boy-just-exposed-us-white-helmets-lied-world/', datetime.datetime(2017, 6, 27, 18, 8, 18))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.wrongkindofgreen.org/tag/the-white-helmets/', datetime.datetime(2017, 6, 28, 9, 41, 2))","('http://www.sawaus.org/2015/10/28/part-ii-syrias-white-helmets-war-by-way-of-deception-moderate-executioners/', datetime.datetime(2017, 8, 11, 16, 9, 32))","('http://21stcenturywire.com/2015/10/28/part-ii-syrias-white-helmets-war-by-way-of-deception-moderate-executioners/', datetime.datetime(2017, 8, 14, 17, 18, 13))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://www.google.com/newsstand/s/posts/CAIiEFi-dZ0n81eYAN8eoPCBne0qGAgEKg8IACoHCAowhO7OATDh9CgwvaadAg/7+White+Helmets+medics+killed+in+Syria%27s+Idlib', datetime.datetime(2017, 8, 12, 13, 42, 12))","('http://hamassenger.com/2017/08/7-white-helmets-medics-killed-in-syrias-idlib/', datetime.datetime(2017, 8, 12, 14, 40, 20))","('http://www.latestnigeriannews.com/news/4792834/', datetime.datetime(2017, 8, 12, 18, 18, 3))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://21stcenturywire.com/2017/06/24/grenfell-tower-boris-johnson-gives-65m-to-fake-white-helmets-in-syria-makes-savage-cuts-to-london-fire-service/#disqus_thread', datetime.datetime(2017, 6, 24, 15, 24, 19))","('http://beforeitsnews.com/alternative/2017/06/grenfell-tower-boris-johnson-gives-65m-to-fake-white-helmets-in-syria-makes-savage-cuts-to-london-fire-service-3525612.html', datetime.datetime(2017, 6, 25, 17, 15))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://consortiumnews.com/2017/06/07/nyts-new-syria-sarin-report-challenged/', datetime.datetime(2017, 6, 7, 22, 15, 6))","('http://21stcenturywire.com/2017/06/12/syria-sarin-attack-narrative-destroyed-by-mit-national-security-expert/', datetime.datetime(2017, 6, 12, 18, 21))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://anonymous-news.com/gruesome-video-oscar-feted-white-helmets-caught-dumping-mutilated-bodies-of-syrian-soldiers/', datetime.datetime(2017, 6, 24, 12, 13, 37))","('https://nworeport.me/2017/06/25/gruesome-video-oscar-feted-white-helmets-caught-dumping-mutilated-bodies-of-syrian-soldiers/', datetime.datetime(2017, 6, 25, 20, 0, 14))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://thewallwillfall.org/2017/01/06/the-liberation-of-aleppo-vanessa-beeley-speaks-to-serena-ghoukah-of-syria-tv/', datetime.datetime(2017, 5, 27, 21, 54, 17))","('http://salespree.com/blog/index.php/2017/08/12/gunmen-kill-7-white-helmets-volunteers-in-syria/', datetime.datetime(2017, 8, 12, 15, 15, 40))","('https://renematosruiz6663.wordpress.com/2017/09/08/%e2%9c%8d-tipperarys-white-helmets-peace-prize-a-judas-kiss-to-the-antiwar-movement-and-syria-%f0%9f%8c%90/', datetime.datetime(2017, 9, 8, 2, 40, 24))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://www.cbsnews.com/videos/the-white-helmets-passports-for-sale-chess-country/', datetime.datetime(2017, 6, 19, 3, 11, 30))","('http://www.1clickdaily.com/1838307', datetime.datetime(2017, 6, 19, 4, 2, 19))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('http://destyy.com/qHDT9I', datetime.datetime(2017, 6, 4, 22, 0, 8))","('http://corneey.com/qKSLNk', datetime.datetime(2017, 6, 13, 4, 40, 33))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://nworeport.me/2017/04/14/white-helmets-believed-to-help-fake-chemical-attacks-in-syria-for-us-interests/', datetime.datetime(2017, 6, 27, 15, 37, 20))","('http://anonhq.com/investigative-white-helmets-believed-to-help-fake-chemical-attacks-in-syria-for-us-interests/', datetime.datetime(2017, 9, 6, 20, 27, 12))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('https://www.intellinews.org/united-kingdom/mirror/2017/09/01/last-ride-of-the-white-helmets-mirror-joins-armys-motorcycle-display-team-on-their-final-tour/', datetime.datetime(2017, 9, 1, 15, 21, 27))","('http://www.mirror.co.uk/news/uk-news/last-ride-white-helmets-mirror-11090274', datetime.datetime(2017, 9, 3, 10, 15, 29))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
